DISTANCE_mean,DISTANCE_sum,FREIGHT_mean,FREIGHT_sum,MAIL_mean,MAIL_sum,PASSENGERS_mean,PASSENGERS_sum,origin_dest,source,target,PASSENGERS_sum_norm,FREIGHT_sum_norm,MAIL_sum_norm,DISTANCE_mean_norm
981.0,18639.0,210.1578947368421,3993.0,0.0,0.0,1710.9473684210527,32508.0,10140-13487,10140,13487,2.320371254495044,2.0001783019461272,2.0,4.216949152542373
1014.0,11154.0,34.36363636363637,378.0,0.0,0.0,184.8181818181818,2033.0,10140-13495,10140,13495,2.0200355223449127,2.0000168790722856,2.0,4.291525423728814
889.0,11557.0,4421.384615384615,57478.0,0.0,0.0,6352.076923076923,82577.0,10140-13796,10140,13796,2.813808818827281,2.0025666013672647,2.0,4.009039548022599
517.0,517.0,0.0,0.0,0.0,0.0,140.0,140.0,10140-13829,10140,13829,2.0013797211649225,2.0,2.0,3.168361581920904
510.0,3060.0,0.0,0.0,0.0,0.0,7.5,45.0,10140-13851,10140,13851,2.000443481803011,2.0,2.0,3.152542372881356
725.0,5075.0,32.57142857142857,228.0,0.0,0.0,43.857142857142854,307.0,10140-13871,10140,13871,2.003025531411652,2.000010181027728,2.0,3.638418079096045
630.0,14490.0,636822.6086956522,14646920.0,802.6521739130435,18461.0,19.782608695652176,455.0,10140-13891,10140,13891,2.0044840937859987,2.654038151957609,2.0104046314446324,3.423728813559322
1118.0,46956.0,21.88095238095238,919.0,0.0,0.0,1548.0238095238096,65017.0,10140-13930,10140,13930,2.640752364141266,2.0000410366863237,2.0,4.526553672316384
1702.0,6808.0,113.75,455.0,0.0,0.0,17.0,68.0,10140-13931,10140,13931,2.000670150280105,2.000020317401825,2.0,5.84632768361582
1671.0,3342.0,0.0,0.0,0.0,0.0,6.5,13.0,10140-14027,10140,14027,2.0001281169653145,2.0,2.0,5.7762711864406775
1111.0,15554.0,612.5,8575.0,0.0,0.0,1852.0,25928.0,10140-14057,10140,14057,2.2555243597436787,2.0003829048805506,2.0,4.510734463276837
1747.0,12229.0,104.57142857142857,732.0,0.0,0.0,129.42857142857142,906.0,10140-14100,10140,14100,2.0089287669672853,2.0000326864574416,2.0,5.948022598870057
328.0,16728.0,202119.39215686274,10308089.0,242.35294117647058,12360.0,6264.196078431372,319474.0,10140-14107,10140,14107,5.148464567446465,2.4602935961809416,2.0069661039302127,2.7412429378531074
1486.0,5944.0,0.0,0.0,0.0,0.0,6.75,27.0,10140-14122,10140,14122,2.0002660890818067,2.0,2.0,5.35819209039548
1172.0,1172.0,0.0,0.0,0.0,0.0,7.0,7.0,10140-14193,10140,14193,2.0000689860582463,2.0,2.0,4.648587570621469
1950.0,9750.0,0.0,0.0,0.0,0.0,69.2,346.0,10140-14307,10140,14307,2.0034098823075945,2.0,2.0,6.406779661016949
1565.0,12520.0,124.375,995.0,0.0,0.0,58.0,464.0,10140-14492,10140,14492,2.004572790146601,2.000044430362233,2.0,5.536723163841808
787.0,9444.0,0.0,0.0,0.0,0.0,107.75,1293.0,10140-14570,10140,14570,2.0127427104731788,2.0,2.0,3.7785310734463278
169.0,338.0,0.0,0.0,0.0,0.0,42.0,84.0,10140-14588,10140,14588,2.0008278326989535,2.0,2.0,2.381920903954802
1584.0,3168.0,0.0,0.0,0.0,0.0,27.5,55.0,10140-14635,10140,14635,2.000542033314791,2.0,2.0,5.579661016949153
49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,10140-14674,10140,14674,2.0,2.0,2.0,2.1107344632768363
628.0,9420.0,3967.866666666667,59518.0,0.0,0.0,4811.666666666667,72175.0,10140-14679,10140,14679,2.7112955362735267,2.00265769477325,2.0,3.4192090395480226
609.0,9135.0,5515.533333333334,82733.0,0.0,0.0,139.66666666666666,2095.0,10140-14683,10140,14683,2.0206465417179498,2.003694328802636,2.0,3.376271186440678
754.0,754.0,0.0,0.0,0.0,0.0,55.0,55.0,10140-14689,10140,14689,2.000542033314791,2.0,2.0,3.7039548022598874
794.0,794.0,0.0,0.0,0.0,0.0,4.0,4.0,10140-14698,10140,14698,2.000039420604712,2.0,2.0,3.7943502824858757
1178.0,22382.0,1462525.2105263157,27787979.0,318.0,6042.0,5.052631578947368,96.0,10140-14730,10140,14730,2.0009460945130897,3.24083414341014,2.003405275076565,4.662146892655367
1180.0,27140.0,14.26086956521739,328.0,0.0,0.0,2448.7391304347825,56321.0,10140-14747,10140,14747,2.555051969497212,2.0000146463907664,2.0,4.666666666666667
896.0,18816.0,42.714285714285715,897.0,0.0,0.0,965.8571428571429,20283.0,10140-14771,10140,14771,2.1998920313437607,2.000040054306455,2.0,4.024858757062146
870.0,16530.0,5.894736842105263,112.0,0.0,0.0,211.05263157894737,4010.0,10140-14831,10140,14831,2.0395191562238564,2.000005001206603,2.0,3.9661016949152543
2734.0,5468.0,0.0,0.0,0.0,0.0,5.5,11.0,10140-14843,10140,14843,2.0001084066629584,2.0,2.0,8.178531073446328
493.0,15776.0,166.71875,5335.0,0.0,0.0,2370.96875,75871.0,10140-14869,10140,14869,2.747720175027485,2.0002382271181034,2.0,3.114124293785311
866.0,8660.0,11.7,117.0,0.0,0.0,170.0,1700.0,10140-14893,10140,14893,2.0167537570026326,2.000005224474755,2.0,3.9570621468926555
650.0,7800.0,776.6666666666666,9320.0,0.0,0.0,119.41666666666667,1433.0,10140-14908,10140,14908,2.0141224316381012,2.0004161718351874,2.0,3.4689265536723166
934.0,6538.0,0.0,0.0,0.0,0.0,131.14285714285714,918.0,10140-15016,10140,15016,2.0090470287814215,2.0,2.0,4.110734463276836
188.0,2256.0,0.0,0.0,0.0,0.0,312.75,3753.0,10140-15051,10140,15051,2.0369863823711056,2.0,2.0,2.4248587570621467
1498.0,11984.0,48.0,384.0,0.0,0.0,166.25,1330.0,10140-15304,10140,15304,2.013107351066765,2.0000171469940677,2.0,5.3853107344632765
608.0,5472.0,5665.888888888889,50993.0,0.0,0.0,35.333333333333336,318.0,10140-15370,10140,15370,2.00313393807461,2.002277022574219,2.0,3.374011299435028
321.0,4494.0,2824.714285714286,39546.0,0.0,0.0,36.357142857142854,509.0,10140-15376,10140,15376,2.0050162719496116,2.0017658724672023,2.0,2.7254237288135594
1106.0,2212.0,0.0,0.0,0.0,0.0,87.0,174.0,10141-10590,10141,10590,2.0017147963049755,2.0,2.0,4.4994350282485875
128.0,128.0,1013.0,1013.0,0.0,0.0,0.0,0.0,10141-11637,10141,11637,2.0,2.00004523412758,2.0,2.289265536723164
153.0,1836.0,20839.333333333332,250072.0,0.0,0.0,0.0,0.0,10141-11775,10141,11775,2.0,2.01116662265762,2.0,2.3457627118644067
183.0,183.0,1439.0,1439.0,0.0,0.0,0.0,0.0,10141-11898,10141,11898,2.0,2.000064256574124,2.0,2.4135593220338984
257.0,3341.0,0.0,0.0,0.0,0.0,2027.3076923076924,26355.0,10141-13487,10141,13487,2.2597325092966924,2.0,2.0,2.5807909604519774
117.0,468.0,898.75,3595.0,0.0,0.0,0.0,0.0,10141-14120,10141,14120,2.0,2.0001605298012337,2.0,2.2644067796610168
145.0,1740.0,0.0,0.0,0.0,0.0,2848.4166666666665,34181.0,10146-10397,10146,10397,2.33685892241587,2.0,2.0,2.327683615819209
204.0,408.0,14410.0,28820.0,0.0,0.0,0.0,0.0,10146-10599,10146,10599,2.0,2.0012869176276937,2.0,2.461016949152542
758.0,758.0,4886.0,4886.0,0.0,0.0,0.0,0.0,10146-11298,10146,11298,2.0,2.000218177638061,2.0,3.712994350282486
76.0,76.0,0.0,0.0,0.0,0.0,42.0,42.0,10146-11308,10146,11308,2.0004139163494767,2.0,2.0,2.1717514124293786
275.0,825.0,57380.0,172140.0,0.0,0.0,0.0,0.0,10146-13204,10146,13204,2.0,2.0076866759344614,2.0,2.621468926553672
461.0,461.0,5025.0,5025.0,4317.0,4317.0,0.0,0.0,10146-13303,10146,13303,2.0,2.000224384492684,2.0024330639698,3.04180790960452
376.0,4512.0,75628.08333333333,907537.0,0.0,0.0,0.0,0.0,10146-13495,10146,13495,2.0,2.0405248217586465,2.0,2.849717514124294
416.0,1248.0,26625.0,79875.0,0.0,0.0,0.0,0.0,10146-14027,10146,14027,2.0,2.003566708726996,2.0,2.9401129943502826
266.0,532.0,123428.0,246856.0,0.0,0.0,0.0,0.0,10146-14112,10146,14112,2.0,2.011023016582302,2.0,2.601129943502825
192.0,2304.0,566085.8333333334,6793030.0,0.0,0.0,0.0,0.0,10146-14193,10146,14193,2.0,2.303333450813727,2.0,2.433898305084746
375.0,375.0,71734.0,71734.0,0.0,0.0,0.0,0.0,10146-14635,10146,14635,2.0,2.0032031835220323,2.0,2.847457627118644
466.0,5592.0,769082.75,9228993.0,0.0,0.0,0.0,0.0,10146-14730,10146,14730,2.0,2.4121080422470875,2.0,3.0531073446327683
219.0,219.0,0.0,0.0,0.0,0.0,1.0,1.0,10154-10257,10154,10257,2.0000098551511782,2.0,2.0,2.4949152542372883
212.0,212.0,0.0,0.0,0.0,0.0,3.0,3.0,10154-10414,10154,10414,2.0000295654535343,2.0,2.0,2.47909604519774
144.0,144.0,0.0,0.0,0.0,0.0,6.0,6.0,10154-10529,10154,10529,2.000059130907068,2.0,2.0,2.3254237288135595
160.0,960.0,0.0,0.0,0.0,0.0,10.166666666666666,61.0,10154-10535,10154,10535,2.0006011642218593,2.0,2.0,2.361581920903955
105.0,315.0,0.0,0.0,0.0,0.0,4.333333333333333,13.0,10154-10540,10154,10540,2.0001281169653145,2.0,2.0,2.23728813559322
226.0,226.0,0.0,0.0,0.0,0.0,2.0,2.0,10154-10670,10154,10670,2.000019710302356,2.0,2.0,2.5107344632768362
964.0,964.0,0.0,0.0,0.0,0.0,1.0,1.0,10154-10693,10154,10693,2.0000098551511782,2.0,2.0,4.178531073446328
91.0,2002.0,0.0,0.0,0.0,0.0,1780.1363636363637,39163.0,10154-10721,10154,10721,2.385957285584761,2.0,2.0,2.2056497175141243
102.0,102.0,0.0,0.0,0.0,0.0,2.0,2.0,10154-10815,10154,10815,2.000019710302356,2.0,2.0,2.230508474576271
405.0,3645.0,0.0,0.0,0.0,0.0,1158.4444444444443,10426.0,10154-11278,10154,11278,2.1027498061820267,2.0,2.0,2.915254237288136
178.0,178.0,0.0,0.0,0.0,0.0,6.0,6.0,10154-11456,10154,11456,2.000059130907068,2.0,2.0,2.4022598870056497
55.0,660.0,0.0,0.0,0.0,0.0,462.9166666666667,5555.0,10154-11615,10154,11615,2.054745364793896,2.0,2.0,2.1242937853107344
218.0,654.0,0.0,0.0,0.0,0.0,1053.6666666666667,3161.0,10154-11618,10154,11618,2.0311521328737183,2.0,2.0,2.4926553672316385
402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,10154-11842,10154,11842,2.0,2.0,2.0,2.9084745762711863
191.0,6494.0,0.0,0.0,0.0,0.0,137.11764705882354,4662.0,10154-12197,10154,12197,2.0459447147919247,2.0,2.0,2.431638418079096
116.0,232.0,0.0,0.0,0.0,0.0,6.0,12.0,10154-12222,10154,12222,2.000118261814136,2.0,2.0,2.2621468926553674
31.0,744.0,0.0,0.0,9836.25,236070.0,805.7916666666666,19339.0,10154-12250,10154,12250,2.1905887686317107,2.0,2.133049203463213,2.070056497175141
423.0,846.0,0.0,0.0,0.0,0.0,2.5,5.0,10154-12264,10154,12264,2.0000492757558903,2.0,2.0,2.9559322033898305
474.0,474.0,0.0,0.0,0.0,0.0,3.0,3.0,10154-12265,10154,12265,2.0000295654535343,2.0,2.0,3.071186440677966
199.0,2189.0,0.0,0.0,0.0,0.0,3283.5454545454545,36119.0,10154-12478,10154,12478,2.3559582053988706,2.0,2.0,2.449717514124294
175.0,175.0,0.0,0.0,0.0,0.0,2.0,2.0,10154-12916,10154,12916,2.000019710302356,2.0,2.0,2.3954802259887007
202.0,1616.0,0.0,0.0,0.0,0.0,298.75,2390.0,10154-12953,10154,12953,2.0235538113154656,2.0,2.0,2.456497175141243
1198.0,1198.0,0.0,0.0,0.0,0.0,5.0,5.0,10154-13211,10154,13211,2.0000492757558903,2.0,2.0,4.707344632768361
230.0,920.0,0.0,0.0,0.0,0.0,5.0,20.0,10154-13398,10154,13398,2.0001971030235604,2.0,2.0,2.519774011299435
30.0,600.0,131.75,2635.0,0.0,0.0,105.7,2114.0,10154-13541,10154,13541,2.0208337895903323,2.000117662316064,2.0,2.0677966101694913
161.0,644.0,0.0,0.0,0.0,0.0,5.0,20.0,10154-13987,10154,13987,2.0001971030235604,2.0,2.0,2.3638418079096044
185.0,185.0,0.0,0.0,0.0,0.0,1.0,1.0,10154-14255,10154,14255,2.0000098551511782,2.0,2.0,2.4180790960451977
57.0,57.0,0.0,0.0,0.0,0.0,2.0,2.0,10154-14306,10154,14306,2.000019710302356,2.0,2.0,2.128813559322034
78.0,936.0,10096.083333333334,121153.0,0.0,0.0,0.0,0.0,10154-14307,10154,14307,2.0,2.005409921282025,2.0,2.176271186440678
600.0,600.0,0.0,0.0,0.0,0.0,1.0,1.0,10154-14492,10154,14492,2.0000098551511782,2.0,2.0,3.3559322033898304
302.0,604.0,0.0,0.0,0.0,0.0,5.0,10.0,10154-14875,10154,14875,2.00009855151178,2.0,2.0,2.682485875706215
1129.0,1129.0,0.0,0.0,0.0,0.0,3.0,3.0,10154-15030,10154,15030,2.0000295654535343,2.0,2.0,4.551412429378531
211.0,2321.0,0.0,0.0,0.0,0.0,216.54545454545453,2382.0,10154-15167,10154,15167,2.0234749701060415,2.0,2.0,2.4768361581920906
231.0,231.0,0.0,0.0,0.0,0.0,4.0,4.0,10154-15656,10154,15656,2.000039420604712,2.0,2.0,2.522033898305085
300.0,300.0,0.0,0.0,0.0,0.0,1.0,1.0,10154-15882,10154,15882,2.0000098551511782,2.0,2.0,2.6779661016949152
202.0,202.0,0.0,0.0,0.0,0.0,4.0,4.0,10154-16553,10154,16553,2.000039420604712,2.0,2.0,2.456497175141243
154.0,154.0,0.0,0.0,0.0,0.0,35.0,35.0,10155-10136,10155,10136,2.000344930291231,2.0,2.0,2.3480225988700565
1529.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,10155-10529,10155,10529,2.0,2.0,2.0,5.455367231638418
1030.0,4120.0,0.0,0.0,0.0,0.0,103.5,414.0,10155-10590,10155,10590,2.0040800325876997,2.0,2.0,4.327683615819209
1093.0,6558.0,459.5,2757.0,0.0,0.0,61.5,369.0,10155-11027,10155,11027,2.003636550784689,2.000123110058971,2.0,4.4700564971751415
874.0,874.0,0.0,0.0,0.0,0.0,45.0,45.0,10155-11193,10155,11193,2.000443481803011,2.0,2.0,3.975141242937853
88.0,88.0,0.0,0.0,0.0,0.0,4.0,4.0,10155-11259,10155,11259,2.000039420604712,2.0,2.0,2.1988700564971753
89.0,1869.0,1.0,21.0,0.0,0.0,2901.3809523809523,60929.0,10155-11298,10155,11298,2.600464506125524,2.000000937726238,2.0,2.201129943502825
712.0,1424.0,1469.5,2939.0,0.0,0.0,109.5,219.0,10155-11423,10155,11423,2.002158278107986,2.0001312370197013,2.0,3.609039548022599
1127.0,2254.0,0.0,0.0,0.0,0.0,146.5,293.0,10155-11563,10155,11563,2.0028875592951594,2.0,2.0,4.546892655367232
1428.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,10155-11618,10155,11618,2.0,2.0,2.0,5.227118644067797
1056.0,1056.0,0.0,0.0,0.0,0.0,37.0,37.0,10155-11637,10155,11637,2.000364640593587,2.0,2.0,4.386440677966101
514.0,1028.0,0.0,0.0,0.0,0.0,107.0,214.0,10155-11726,10155,11726,2.002109002352096,2.0,2.0,3.161581920903955
491.0,2455.0,0.0,0.0,0.0,0.0,76.4,382.0,10155-11973,10155,11973,2.003764667750003,2.0,2.0,3.1096045197740114
878.0,878.0,6541.0,6541.0,0.0,0.0,0.0,0.0,10155-12055,10155,12055,2.0,2.0002920793963477,2.0,3.984180790960452
159.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,10155-12266,10155,12266,2.0,2.0,2.0,2.359322033898305
303.0,303.0,0.0,0.0,0.0,0.0,27.0,27.0,10155-12896,10155,12896,2.0002660890818067,2.0,2.0,2.6847457627118643
1444.0,2888.0,0.0,0.0,0.0,0.0,37.0,74.0,10155-12953,10155,12953,2.0007292811871733,2.0,2.0,5.263276836158193
520.0,1560.0,657.0,1971.0,0.0,0.0,94.66666666666667,284.0,10155-13290,10155,13290,2.0027988629345574,2.0000880123054885,2.0,3.175141242937853
539.0,539.0,0.0,0.0,0.0,0.0,114.0,114.0,10155-13341,10155,13341,2.001123487234294,2.0,2.0,3.218079096045198
261.0,261.0,3243.0,3243.0,0.0,0.0,147.0,147.0,10155-13851,10155,13851,2.001448707223169,2.0001448117233385,2.0,2.5898305084745763
871.0,871.0,10410.0,10410.0,0.0,0.0,293.0,293.0,10155-14107,10155,14107,2.0028875592951594,2.000464844292307,2.0,3.968361581920904
1585.0,1585.0,0.0,0.0,0.0,0.0,110.0,110.0,10155-14307,10155,14307,2.001084066629582,2.0,2.0,5.581920903954803
161.0,161.0,0.0,0.0,36.0,36.0,0.0,0.0,10155-14683,10155,14683,2.0,2.0,2.0000202896230976,2.3638418079096044
208.0,208.0,0.0,0.0,0.0,0.0,82.0,82.0,10155-14814,10155,14814,2.0008081223965974,2.0,2.0,2.470056497175141
626.0,626.0,0.0,0.0,0.0,0.0,82.0,82.0,10155-15016,10155,15016,2.0008081223965974,2.0,2.0,3.4146892655367234
314.0,314.0,4380.0,4380.0,0.0,0.0,138.0,138.0,10155-15074,10155,15074,2.0013600108625664,2.000195582901086,2.0,2.709604519774011
564.0,564.0,0.0,0.0,0.0,0.0,113.0,113.0,10157-10800,10157,10800,2.001113632083116,2.0,2.0,3.274576271186441
56.0,56.0,1360.0,1360.0,0.0,0.0,0.0,0.0,10157-10930,10157,10930,2.0,2.0000607289373233,2.0,2.1265536723163843
327.0,2943.0,0.0,0.0,0.0,0.0,846.1111111111111,7615.0,10157-14057,10157,14057,2.0750469762206154,2.0,2.0,2.7389830508474575
101.0,909.0,0.0,0.0,0.0,0.0,51.666666666666664,465.0,10157-14487,10157,14487,2.004582645297779,2.0,2.0,2.2282485875706213
272.0,272.0,0.0,0.0,0.0,0.0,8.0,8.0,10157-14489,10157,14489,2.000078841209424,2.0,2.0,2.614689265536723
250.0,3000.0,0.0,0.0,0.0,0.0,5127.583333333333,61531.0,10157-14771,10157,14771,2.6063973071346913,2.0,2.0,2.5649717514124295
207.0,1035.0,2599.4,12997.0,0.0,0.0,0.0,0.0,10157-14893,10157,14893,2.0,2.000580363234113,2.0,2.4677966101694917
0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,10158-10158,10158,10158,2.0009855151178018,2.0,2.0,2.0
291.0,291.0,0.0,0.0,0.0,0.0,29.0,29.0,10158-10198,10158,10198,2.0002857993841627,2.0,2.0,2.6576271186440676
588.0,3528.0,0.0,0.0,0.0,0.0,69.66666666666667,418.0,10158-10208,10158,10208,2.004119453192412,2.0,2.0,3.3288135593220343
231.0,1386.0,0.0,0.0,0.0,0.0,64.0,384.0,10158-10257,10158,10257,2.003784378052359,2.0,2.0,2.522033898305085
679.0,8148.0,0.0,0.0,0.0,0.0,1991.25,23895.0,10158-10397,10158,10397,2.2354888373987656,2.0,2.0,3.534463276836158
473.0,946.0,0.0,0.0,0.0,0.0,31.5,63.0,10158-10581,10158,10581,2.0006208745242153,2.0,2.0,3.0689265536723163
372.0,372.0,0.0,0.0,0.0,0.0,2.0,2.0,10158-10654,10158,10654,2.000019710302356,2.0,2.0,2.840677966101695
274.0,3288.0,0.0,0.0,0.0,0.0,1166.0833333333333,13993.0,10158-10721,10158,10721,2.137903130434021,2.0,2.0,2.6192090395480228
323.0,1615.0,0.0,0.0,0.0,0.0,96.6,483.0,10158-10792,10158,10792,2.004760038018983,2.0,2.0,2.7299435028248586
288.0,288.0,0.0,0.0,0.0,0.0,4.0,4.0,10158-10815,10158,10815,2.000039420604712,2.0,2.0,2.6508474576271186
114.0,114.0,0.0,0.0,0.0,0.0,18.0,18.0,10158-10821,10158,10821,2.0001773927212043,2.0,2.0,2.2576271186440677
526.0,1052.0,0.0,0.0,0.0,0.0,27.0,54.0,10158-10868,10158,10868,2.000532178163613,2.0,2.0,3.1887005649717515
377.0,377.0,0.0,0.0,0.0,0.0,30.0,30.0,10158-10874,10158,10874,2.0002956545353405,2.0,2.0,2.8519774011299437
217.0,1736.0,0.0,0.0,0.0,0.0,98.0,784.0,10158-10933,10158,10933,2.007726438523567,2.0,2.0,2.4903954802259887
660.0,2640.0,0.0,0.0,0.0,0.0,49.0,196.0,10158-10980,10158,10980,2.001931609630892,2.0,2.0,3.4915254237288136
228.0,228.0,0.0,0.0,0.0,0.0,20.0,20.0,10158-10990,10158,10990,2.0001971030235604,2.0,2.0,2.5152542372881355
545.0,1090.0,0.0,0.0,0.0,0.0,24.0,48.0,10158-10994,10158,10994,2.000473047256545,2.0,2.0,3.231638418079096
407.0,4070.0,0.0,0.0,0.0,0.0,141.2,1412.0,10158-11042,10158,11042,2.013915473463363,2.0,2.0,2.919774011299435
457.0,4570.0,0.0,0.0,0.0,0.0,93.0,930.0,10158-11057,10158,11057,2.0091652905955577,2.0,2.0,3.0327683615819208
444.0,2664.0,0.0,0.0,0.0,0.0,86.0,516.0,10158-11066,10158,11066,2.005085258007858,2.0,2.0,3.0033898305084747
385.0,1540.0,0.0,0.0,0.0,0.0,49.25,197.0,10158-11146,10158,11146,2.0019414647820697,2.0,2.0,2.870056497175141
542.0,2168.0,0.0,0.0,0.0,0.0,41.25,165.0,10158-11193,10158,11193,2.001626099944373,2.0,2.0,3.224858757062147
515.0,2060.0,0.0,0.0,0.0,0.0,63.0,252.0,10158-11267,10158,11267,2.002483498096861,2.0,2.0,3.1638418079096047
497.0,4970.0,0.0,0.0,0.0,0.0,1403.5,14035.0,10158-11433,10158,11433,2.1383170467834978,2.0,2.0,3.1231638418079095
88.0,88.0,0.0,0.0,0.0,0.0,27.0,27.0,10158-11618,10158,11618,2.0002660890818067,2.0,2.0,2.1988700564971753
389.0,3501.0,0.0,0.0,0.0,0.0,98.44444444444444,886.0,10158-11641,10158,11641,2.008731663943725,2.0,2.0,2.8790960451977403
977.0,11724.0,0.0,0.0,0.0,0.0,12041.916666666666,144503.0,10158-11697,10158,11697,3.42409891067729,2.0,2.0,4.207909604519774
141.0,282.0,2000.0,4000.0,0.0,0.0,0.5,1.0,10158-11728,10158,11728,2.0000098551511782,2.00017861452154,2.0,2.31864406779661
107.0,642.0,0.0,0.0,0.0,0.0,336.5,2019.0,10158-11764,10158,11764,2.0198975502284204,2.0,2.0,2.24180790960452
571.0,571.0,0.0,0.0,0.0,0.0,148.0,148.0,10158-11823,10158,11823,2.0014585623743466,2.0,2.0,3.290395480225989
617.0,617.0,0.0,0.0,0.0,0.0,28.0,28.0,10158-11986,10158,11986,2.0002759442329845,2.0,2.0,3.394350282485876
374.0,4488.0,0.0,0.0,0.0,0.0,93.83333333333333,1126.0,10158-11995,10158,11995,2.0110969002264496,2.0,2.0,2.8451977401129946
526.0,3682.0,0.0,0.0,0.0,0.0,79.0,553.0,10158-11996,10158,11996,2.0054498986014444,2.0,2.0,3.1887005649717515
159.0,636.0,0.0,0.0,0.0,0.0,17.0,68.0,10158-12264,10158,12264,2.000670150280105,2.0,2.0,2.359322033898305
1345.0,1345.0,0.0,0.0,0.0,0.0,3.0,3.0,10158-12266,10158,12266,2.0000295654535343,2.0,2.0,5.03954802259887
402.0,2010.0,0.0,0.0,0.0,0.0,35.2,176.0,10158-12323,10158,12323,2.0017345066073315,2.0,2.0,2.9084745762711863
330.0,2310.0,0.0,0.0,0.0,0.0,64.42857142857143,451.0,10158-12390,10158,12390,2.0044446731812866,2.0,2.0,2.7457627118644066
121.0,363.0,0.0,0.0,0.0,0.0,30.0,90.0,10158-12391,10158,12391,2.0008869636060216,2.0,2.0,2.2734463276836157
737.0,2211.0,0.0,0.0,0.0,0.0,59.333333333333336,178.0,10158-12451,10158,12451,2.0017542169096876,2.0,2.0,3.665536723163842
263.0,2630.0,0.0,0.0,0.0,0.0,100.6,1006.0,10158-12898,10158,12898,2.009914282085087,2.0,2.0,2.594350282485876
550.0,550.0,8938.0,8938.0,0.0,0.0,0.0,0.0,10158-12945,10158,12945,2.0,2.0003991141483803,2.0,3.2429378531073447
291.0,291.0,0.0,0.0,0.0,0.0,92.0,92.0,10158-13139,10158,13139,2.0009066739083776,2.0,2.0,2.6576271186440676
567.0,567.0,0.0,0.0,0.0,0.0,19.0,19.0,10158-13184,10158,13184,2.0001872478723826,2.0,2.0,3.2813559322033896
852.0,10224.0,0.0,0.0,0.0,0.0,9957.0,119484.0,10158-13204,10158,13204,3.1775328833544307,2.0,2.0,3.925423728813559
127.0,254.0,0.0,0.0,0.0,0.0,30.0,60.0,10158-13230,10158,13230,2.000591309070681,2.0,2.0,2.287005649717514
290.0,1740.0,0.0,0.0,0.0,0.0,47.166666666666664,283.0,10158-13296,10158,13296,2.002789007783379,2.0,2.0,2.6553672316384183
998.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,10158-13303,10158,13303,2.0,2.0,2.0,4.255367231638418
466.0,6058.0,0.0,0.0,0.0,0.0,4079.769230769231,53037.0,10158-13577,10158,13577,2.5226876530285973,2.0,2.0,3.0531073446327683
720.0,4320.0,0.0,0.0,0.0,0.0,2703.0,16218.0,10158-13930,10158,13930,2.159830841805113,2.0,2.0,3.6271186440677967
198.0,1584.0,0.0,0.0,0.0,0.0,96.875,775.0,10158-13931,10158,13931,2.0076377421629648,2.0,2.0,2.447457627118644
936.0,13104.0,0.0,0.0,0.0,0.0,1971.7142857142858,27604.0,10158-14027,10158,14027,2.2720415931180384,2.0,2.0,4.115254237288136
305.0,305.0,0.0,0.0,0.0,0.0,115.0,115.0,10158-14092,10158,14092,2.0011333423854722,2.0,2.0,2.689265536723164
309.0,3399.0,0.0,0.0,0.0,0.0,112.45454545454545,1237.0,10158-14122,10158,14122,2.01219082200721,2.0,2.0,2.698305084745763
228.0,1596.0,0.0,0.0,0.0,0.0,61.57142857142857,431.0,10158-14307,10158,14307,2.0042475701577263,2.0,2.0,2.5152542372881355
364.0,2548.0,0.0,0.0,0.0,0.0,52.857142857142854,370.0,10158-14321,10158,14321,2.003646405935867,2.0,2.0,2.8225988700564972
338.0,4056.0,0.0,0.0,0.0,0.0,117.41666666666667,1409.0,10158-14492,10158,14492,2.013885908009829,2.0,2.0,2.7638418079096043
201.0,2211.0,0.0,0.0,0.0,0.0,110.81818181818181,1219.0,10158-14524,10158,14524,2.0120134292860055,2.0,2.0,2.454237288135593
328.0,1312.0,0.0,0.0,0.0,0.0,48.5,194.0,10158-14574,10158,14574,2.001911899328536,2.0,2.0,2.7412429378531074
300.0,1500.0,0.0,0.0,0.0,0.0,26.6,133.0,10158-14576,10158,14576,2.0013107351066766,2.0,2.0,2.6779661016949152
982.0,11784.0,0.0,0.0,0.0,0.0,7011.666666666667,84140.0,10158-14635,10158,14635,2.8292124201185245,2.0,2.0,4.219209039548023
308.0,1848.0,0.0,0.0,0.0,0.0,39.166666666666664,235.0,10158-14656,10158,14656,2.0023159605268344,2.0,2.0,2.696045197740113
608.0,2432.0,0.0,0.0,0.0,0.0,99.5,398.0,10158-14730,10158,14730,2.0039223501688515,2.0,2.0,3.374011299435028
829.0,6632.0,0.0,0.0,0.0,0.0,46.625,373.0,10158-14761,10158,14761,2.0036759713894012,2.0,2.0,3.8734463276836157
264.0,2640.0,0.0,0.0,0.0,0.0,73.0,730.0,10158-15096,10158,15096,2.0071942603599537,2.0,2.0,2.5966101694915253
913.0,10956.0,0.0,0.0,0.0,0.0,4813.416666666667,57761.0,10158-15304,10158,15304,2.5692433871935596,2.0,2.0,4.063276836158192
